episode,strategy,step,tls_id,chosen_phase,transition_needed,avg_incoming_speed,avg_outgoing_speed,local_avg_speed,global_avg_speed,num_vehicles
0,1,105,1,2.0,True,9.523337974294686,10.429689007535359,9.976513490915021,13.239117417348181,114
0,1,105,2,2.0,True,10.06094741239896,11.155987430480522,10.608467421439741,13.239117417348181,114
0,1,105,3,2.0,False,10.305907480705784,10.153731413231046,10.229819446968415,13.239117417348181,114
0,1,105,4,2.0,True,11.001034219901182,10.324185757359142,10.662609988630162,13.239117417348181,114
0,1,105,5,2.0,False,9.287729616795618,12.741530941488785,11.014630279142201,13.239117417348181,114
0,1,105,6,2.0,True,6.604471708040661,8.729671210078571,7.667071459059616,13.239117417348181,114
0,1,105,7,2.0,False,9.409432679896605,12.072321316968122,10.740876998432363,13.239117417348181,114
0,1,105,8,2.0,False,8.301561729986961,10.876301226815967,9.588931478401463,13.239117417348181,114
0,1,105,9,2.0,True,7.670538556817027,9.990681287612045,8.830609922214535,13.239117417348181,114
0,1,105,10,2.0,True,10.860372393065783,13.777467025084967,12.318919709075374,13.239117417348181,114
0,1,105,11,2.0,False,9.075215994697798,12.994014076936804,11.0346150358173,13.239117417348181,114
0,1,105,12,2.0,False,7.876441706685148,11.767583216262514,9.82201246147383,13.239117417348181,114
0,1,105,13,2.0,False,11.109160825691898,10.135561481690992,10.622361153691445,13.239117417348181,114
0,1,105,14,2.0,False,10.649803606682985,15.65779359572625,13.153798601204617,13.239117417348181,114
0,1,105,15,2.0,True,9.856625711284048,11.027271123478144,10.441948417381095,13.239117417348181,114
0,1,105,16,2.0,True,9.78347016550538,13.117700044093858,11.450585104799618,13.239117417348181,114
0,1,105,17,2.0,False,11.292383970307803,12.544212422177246,11.918298196242525,13.239117417348181,114
0,1,105,18,2.0,True,10.09869271738188,11.51163154078063,10.805162129081255,13.239117417348181,114
0,1,105,19,2.0,True,7.36935445987447,11.073794168605577,9.221574314240023,13.239117417348181,114
0,1,105,20,2.0,False,11.796507480085694,12.780422033658015,12.288464756871853,13.239117417348181,114
0,1,105,21,2.0,False,11.67444767532113,12.079857400218387,11.877152537769758,13.239117417348181,114
0,1,105,22,2.0,False,7.712380265836753,10.712355199553585,9.212367732695169,13.239117417348181,114
0,1,105,23,2.0,False,10.111983931858507,12.664017329832781,11.388000630845644,13.239117417348181,114
0,1,105,24,2.0,False,8.688788753281028,14.152191286888296,11.420490020084662,13.239117417348181,114
0,1,120,global,,,,,,14.60263891046013,116
0,1,120,0,2.0,False,12.857703910844904,13.772152298040549,13.314928104442727,14.60263891046013,116
0,1,120,1,2.0,False,8.345640805869715,13.262902033278573,10.804271419574144,14.60263891046013,116
0,1,120,2,2.0,False,11.260682462502626,16.889932085007537,14.075307273755081,14.60263891046013,116
0,1,120,3,2.0,False,10.75895553071794,13.237008325272537,11.997981927995237,14.60263891046013,116
0,1,120,4,2.0,False,13.906643599273902,13.484394115207175,13.69551885724054,14.60263891046013,116
0,1,120,5,2.0,True,11.745422169101785,11.904378811999784,11.824900490550785,14.60263891046013,116
0,1,120,6,2.0,False,12.533881591125231,14.83923611733946,13.686558854232345,14.60263891046013,116
0,1,120,7,2.0,True,10.649030320423176,13.004687772597512,11.826859046510343,14.60263891046013,116
0,1,120,8,2.0,True,12.419417386358804,14.895914266914609,13.657665826636705,14.60263891046013,116
0,1,120,9,2.0,False,11.375948696291324,14.905790327209502,13.140869511750413,14.60263891046013,116
0,1,120,10,2.0,False,12.057868882873795,11.171285400020368,11.614577141447082,14.60263891046013,116
0,1,120,11,2.0,False,12.720089292171073,15.719943977493354,14.220016634832213,14.60263891046013,116
0,1,120,12,2.0,True,9.888938816410246,16.49006266270435,13.189500739557298,14.60263891046013,116
0,1,120,13,2.0,False,9.554816375876484,13.49351827249368,11.524167324185083,14.60263891046013,116
0,1,120,14,2.0,True,9.663775779615845,12.851701229083082,11.257738504349463,14.60263891046013,116
0,1,120,15,2.0,False,7.737603484158374,11.569622643226452,9.653613063692413,14.60263891046013,116
0,1,120,16,2.0,True,12.0865345999357,14.935479496879976,13.511007048407837,14.60263891046013,116
0,1,120,17,2.0,True,8.410833527003831,11.673650430041182,10.042241978522506,14.60263891046013,116
0,1,120,18,2.0,False,10.059299799227468,11.873642492654076,10.966471145940773,14.60263891046013,116
0,1,120,19,2.0,False,6.9554965339929105,12.53213904550164,9.743817789747276,14.60263891046013,116
0,1,120,20,2.0,False,9.863230284616465,13.58371504564289,11.723472665129677,14.60263891046013,116
0,1,120,21,2.0,True,9.507498806978221,10.368796125032983,9.938147466005603,14.60263891046013,116
0,1,120,22,2.0,True,9.557398381900045,13.310749188838916,11.434073785369481,14.60263891046013,116
0,1,120,23,2.0,False,11.942830015907184,12.127185096603004,12.035007556255094,14.60263891046013,116
0,1,120,24,2.0,True,11.321645959960213,12.941995013928498,12.131820486944356,14.60263891046013,116
0,1,135,global,,,,,,14.959704666805674,118
0,1,135,0,2.0,True,10.20659291266697,16.554394554990388,13.38049373382868,14.959704666805674,118
0,1,135,1,2.0,False,11.747063635334008,13.032976546394778,12.390020090864393,14.959704666805674,118
0,1,135,2,2.0,True,9.613009186915013,12.479800925177035,11.046405056046023,14.959704666805674,118
0,1,135,3,2.0,False,8.216144236691443,13.017744678833402,10.616944457762422,14.959704666805674,118
0,1,135,4,2.0,True,10.674398883488859,11.751254036362722,11.21282645992579,14.959704666805674,118
0,1,135,5,2.0,False,8.086055045947033,9.701243188456232,8.893649117201633,14.959704666805674,118
0,1,135,6,2.0,False,10.467945151530774,12.35640821683527,11.412176684183022,14.959704666805674,118
0,1,135,7,2.0,False,11.90275391919852,14.285338233768112,13.094046076483316,14.959704666805674,118
0,1,135,8,2.0,False,9.111245230873147,13.526198037927987,11.318721634400568,14.959704666805674,118
0,1,135,9,2.0,True,10.500260204795554,9.675174557434989,10.087717381115272,14.959704666805674,118
0,1,135,10,2.0,False,9.014780848091318,12.034308098681006,10.524544473386161,14.959704666805674,118
0,1,135,11,2.0,False,10.66573391945471,16.35449933590414,13.510116627679425,14.959704666805674,118
0,1,135,12,2.0,True,11.873984050963205,12.287847371634689,12.080915711298946,14.959704666805674,118
0,1,135,13,2.0,True,11.264471555880952,15.908822632418955,13.586647094149953,14.959704666805674,118
0,1,135,14,2.0,True,13.09184194175225,14.612438105460498,13.852140023606374,14.959704666805674,118
0,1,135,15,2.0,False,13.302548608670143,14.75788187774144,14.030215243205792,14.959704666805674,118
0,1,135,16,2.0,True,11.272648849218792,12.483922322385727,11.87828558580226,14.959704666805674,118
0,1,135,17,2.0,False,10.342717363779984,11.39057527505396,10.866646319416972,14.959704666805674,118
0,1,135,18,2.0,False,12.08235893929433,11.191888560834828,11.637123750064578,14.959704666805674,118
0,1,135,19,2.0,False,8.966179132332464,14.886009450595324,11.926094291463894,14.959704666805674,118
0,1,135,20,2.0,False,10.16052426068807,11.238217567703733,10.699370914195903,14.959704666805674,118
0,1,135,21,2.0,False,10.832176225577573,13.889465872378462,12.360821048978018,14.959704666805674,118
0,1,135,22,2.0,False,10.098081938500325,13.798238438218226,11.948160188359275,14.959704666805674,118
0,1,135,23,2.0,False,9.886046850431056,14.698008707364908,12.292027778897982,14.959704666805674,118
0,1,135,24,2.0,True,12.824881810869975,15.110742138096393,13.967811974483183,14.959704666805674,118
0,1,150,global,,,,,,13.614578050120794,120
0,1,150,0,2.0,True,11.023692571458357,11.8816447790857,11.45266867527203,13.614578050120794,120
0,1,150,1,2.0,False,11.269616229337863,12.594027916541659,11.931822072939761,13.614578050120794,120
0,1,150,2,2.0,True,10.644216734471721,10.493606624605068,10.568911679538395,13.614578050120794,120
0,1,150,3,2.0,False,9.538294608182978,9.901669033700177,9.719981820941577,13.614578050120794,120
0,1,150,4,2.0,True,9.051448106834746,13.989632026460256,11.520540066647502,13.614578050120794,120
0,1,150,5,2.0,False,9.482199636146664,11.850984946499555,10.66659229132311,13.614578050120794,120
0,1,150,6,2.0,False,7.371126159913878,9.948768202549111,8.659947181231495,13.614578050120794,120
0,1,150,7,2.0,False,9.796645598071047,15.501966103570274,12.64930585082066,13.614578050120794,120
0,1,150,8,2.0,True,9.427467358217143,15.106518121992176,12.266992740104659,13.614578050120794,120
0,1,150,9,2.0,True,7.852208702155748,11.363523525530049,9.6078661138429,13.614578050120794,120
0,1,150,10,2.0,True,8.510542307588729,9.717408090635413,9.11397519911207,13.614578050120794,120
0,1,150,11,2.0,False,11.839432406634351,14.757522107549013,13.298477257091683,13.614578050120794,120
0,1,150,12,2.0,True,7.705834873825376,10.204623577445368,8.955229225635371,13.614578050120794,120
0,1,150,13,2.0,True,11.451292028947524,11.851286725284169,11.651289377115846,13.614578050120794,120
0,1,150,14,2.0,False,7.574839399896684,12.96290812249604,10.268873761196362,13.614578050120794,120
0,1,150,15,2.0,True,9.02931690486248,11.204889322311523,10.117103113587001,13.614578050120794,120
0,1,150,16,2.0,False,9.724519630497962,11.153073552018888,10.438796591258425,13.614578050120794,120
0,1,150,17,2.0,False,9.992412216436794,14.313029494448715,12.152720855442755,13.614578050120794,120
0,1,150,18,2.0,True,12.684549938465679,14.963195309455038,13.823872623960359,13.614578050120794,120
0,1,150,19,2.0,False,11.087257012192627,14.145238952087208,12.616247982139917,13.614578050120794,120
0,1,150,20,2.0,False,13.510719203980987,16.55839886205597,15.034559033018478,13.614578050120794,120
0,1,150,21,2.0,False,12.379557359186025,13.42190985715115,12.900733608168586,13.614578050120794,120
0,1,150,22,2.0,True,10.862991784868392,11.95271005876287,11.40785092181563,13.614578050120794,120
0,1,150,23,2.0,False,9.391342603156556,12.318321581041626,10.854832092099091,13.614578050120794,120
0,1,150,24,2.0,False,7.931465500687748,10.54343830785107,9.23745190426941,13.614578050120794,120
0,1,165,global,,,,,,14.18836390394858,122
0,1,165,0,2.0,True,8.33509340958679,11.023331723220295,9.679212566403542,14.18836390394858,122
0,1,165,1,2.0,True,10.226175144731327,9.654927308993074,9.940551226862201,14.18836390394858,122
0,1,165,2,2.0,False,10.787975645164986,13.608734093030208,12.198354869097596,14.18836390394858,122
0,1,165,3,2.0,True,10.31980086727381,9.150955845372222,9.735378356323016,14.18836390394858,122
0,1,165,4,2.0,False,9.544940817015805,11.04983029641108,10.297385556713444,14.18836390394858,122
0,1,165,5,2.0,True,8.912624827598806,11.420661853796478,10.166643340697643,14.18836390394858,122
0,1,165,6,2.0,False,8.345238776319277,8.923667398604934,8.634453087462106,14.18836390394858,122
